Gene ID,0 nM,1 nM,5 nM,10 nM,15 nM,20 nM,50 nM,100 nM,500 nM
YOL133W,49.40024132,50.73566717,47.84805207,46.37279463,47.84090119,53.16234334,58.09427539,66.16194134,67.50864955
YDR460W,29.20883782,28.03434207,27.1010179,26.30995343,24.30235922,28.22180575,26.89554246,31.82707569,32.55630858
YDR087C,103.8748544,82.82674187,94.37883878,78.54243852,84.27853205,92.74152499,73.35305648,62.32891053,58.94894039
YPR006C,6.060406047,5.035119962,7.289318172,6.590227537,6.760351421,7.244144932,5.795299227,4.598525281,5.70715856
YJR143C,167.9861589,185.3118701,180.5209418,161.2201029,114.5238011,129.8169915,90.86015765,90.3877322,89.92547494
YMR001C-A,12.61545393,8.401596303,9.636139377,4.229402808,4.414036637,1.480111008,1.475089427,1.40934395,2.678332292
YHR124W,3.246940859,2.73657943,2.401102812,1.808109007,1.887041685,2.350255929,1.531492209,1.635377871,1.308585081
YPL210C,107.4549934,103.2204444,100.6911388,92.31628856,93.38833808,102.0656674,92.98167109,85.92818461,79.5928266
YHL025W,34.57692587,31.14118737,30.82405947,28.65653486,28.17818378,23.70698844,24.64640902,25.09070004,28.80504335
YGR130C,72.58115682,83.99881692,72.83977421,71.42857143,76.90873304,77.88102475,77.20136401,86.79257765,100.6579223
YBL060W,16.42559882,18.34328164,18.69308279,14.94744347,14.81259119,19.59550747,15.33542438,16.45885561,17.91613457
YOR161C,38.34004871,37.00023573,24.42186973,28.11938964,19.5646244,20.39609425,16.81683947,14.06514816,19.53191883
YER103W,19.02693871,24.88958379,21.61134163,21.59452347,18.693262,18.93705306,17.46504352,18.83023867,23.64378403
YCR067C,36.43311978,40.19468735,34.93967084,36.60411207,37.34465528,37.66829275,38.20375495,40.83548748,42.00549925
YER093C,17.52869539,18.27164496,15.88391399,16.34114324,16.34489382,16.85471238,16.8172911,17.35164438,17.89299035
YGR056W,23.80518432,24.04476951,21.60625824,19.72759853,21.20828945,20.92529517,19.88008624,20.4774742,22.40595763
YOL135C,13.96171388,16.87446363,10.21892385,11.7954752,15.65397125,17.32704803,11.68147166,15.52810101,18.75099903
YGR131W,5.735078907,4.302344163,5.075523794,6.126176969,5.231138838,3.41075199,4.694106145,3.556979722,4.310547518
YGL007C-A,12.04964454,7.489795154,7.21589972,9.048954846,3.541494511,5.937654626,3.945006608,0.94229392,2.38766057
YLR260W,32.95166002,34.96931989,33.4756586,33.66711242,33.75892877,32.59042295,34.86445006,44.42712577,44.49173419
YOR128C,62.23658968,63.47328441,67.09674751,74.36103958,65.41267704,71.06258917,67.35955015,69.74403561,72.07811256
YJR065C,126.5185879,129.278084,134.3259257,142.9939457,155.2569491,140.9397032,161.3987303,191.1494558,212.0362943
YGL020C,70.64807147,66.05215387,72.85302998,64.66738947,57.00787628,62.59592525,53.62586422,50.08951926,48.50294358
YLR222C-A,40.09912142,27.30518799,35.46099291,30.8746405,22.95299051,46.25346901,22.12634141,18.67380734,11.6061066
YOR086C,104.8203994,108.7408855,106.009443,106.3754208,108.0248674,108.988764,105.283472,109.7190101,118.2428535
YJL209W,29.75845003,27.87698706,27.53463044,27.73661312,28.32714754,29.55323482,24.83204898,20.1767966,20.38750904
YDR235W,30.18753052,27.39688227,31.14230405,26.61107116,29.32605981,33.49045548,33.22110828,36.35270756,36.56890663
YMR173W-A,61.00336087,74.80306393,78.39455147,84.9524135,100.0651667,96.60724554,120.5642666,138.1877218,164.0629336
YLR413W,136.3969827,146.0159029,104.7035237,106.4903952,116.3981679,106.2255298,62.97511165,41.97786927,34.74652763
YOR353C,22.42705209,25.56148826,24.52407615,22.73192709,26.67379108,25.08398656,23.17753672,30.29941141,34.15108613
YNL237W,5.861422447,4.904485152,5.78587629,4.726257961,4.711720035,4.381836977,3.567384511,3.173323398,3.7226035
YBR087W,53.56655888,53.72731345,62.82328161,54.58076124,36.73523911,43.0331147,29.89343588,26.20002193,26.63228914
YKL213C,53.18905039,58.65203816,53.01806578,52.42134985,52.15635558,49.82707192,63.95890196,82.43382082,91.52735922
YLR429W,123.080185,124.5413099,123.4786236,120.8116473,114.297584,114.9262665,131.1094191,159.8361845,167.4220264
YJR157W,0,0,0,0,0,0,0.234302879,0.223859882,0.567234279
YKR098C,12.08098592,11.21903826,9.964654301,11.34061422,11.36414541,13.79569329,18.5156952,20.32518795,24.98781606
YKL160W,202.9854993,203.7755595,185.6224743,186.5389239,194.9145652,199.0359803,200.8838891,200.6460729,222.2545919
YGL242C,79.66915435,82.14037731,82.14587807,87.63788241,81.03199367,79.32851845,90.42027531,107.2071134,142.0417083
YDR539W,36.00539052,40.0711476,42.5367635,43.19812941,43.47139589,42.69400284,42.15622051,45.3186626,47.83538106
YDR539W,36.00539052,40.0711476,42.5367635,43.19812941,43.47139589,42.69400284,42.15622051,45.3186626,47.83538106
YBR298C-A,0.937800389,0,0.401142454,0,0,0.385096756,0,0,0.929134883
YHR001W,46.80181051,49.79316215,50.63927015,46.23030396,46.8566966,47.57660709,51.35569341,55.60897693,57.70755562
YMR118C,0.702555546,0.545866426,0.150258445,1.319000198,0.344145229,1.298232961,1.006311008,2.334972392,3.132286917
YPR120C,29.73229046,28.09102972,23.9436314,21.80715036,10.25326337,11.00457439,8.111863243,8.432341004,8.16956241
YPR143W,83.37008048,85.22629938,83.22959107,79.68374865,81.4072794,87.82254414,78.83980293,62.93320459,59.52641007
YBR009C,511.8038085,468.0760727,474.903651,339.0593917,54.18904141,111.6508175,23.99984727,26.83871237,25.74988281
YKL218C,18.50481125,19.55371521,20.62527139,24.41832764,22.89443696,24.83716891,30.03236918,42.66860715,49.65846708
YJR112W,29.63216717,31.67378661,25.49674697,20.25918899,18.62650501,16.88060489,12.75769492,14.46615857,14.59432858
YOR028C,29.44080004,29.41032302,26.28591075,28.51389943,27.5839967,27.92103433,23.04515416,18.54629905,17.59385511
YDL123W,27.9940083,24.42170173,19.53715841,24.43432239,32.23711117,25.00756277,33.36428574,38.40629249,32.60118532
YBL065W,0.301241113,0,0.257710704,0,0,0,0,0,0
YBR048W,796.2690075,794.1549669,842.2437663,836.5163793,824.9119049,793.1984297,828.7228331,772.1258201,745.1642815
YBR048W,796.2690075,794.1549669,842.2437663,836.5163793,824.9119049,793.1984297,828.7228331,772.1258201,745.1642815
YGL236C,41.57457246,47.05075149,42.36255997,42.99717419,44.41940203,43.33689885,33.77506902,27.14688279,26.98329795
YBR294W,0.843802173,1.685857343,1.271865779,4.865699159,0.393651968,3.695973204,1.249736486,2.670867994,3.74211866
YLR407W,38.36915965,40.14027971,41.22469657,34.59972093,27.52660165,32.87637243,30.04473327,24.57106946,25.74218306
YIL068W-A,0,0,0.694405866,0,0,0,0,0,0
YLR154C,51.8134715,43.65287236,65.9553106,56.25615302,41.58767048,41.27146885,31.42340354,34.17234579,38.3464041
YGR269W,3.8144887,6.91542436,2.719401297,5.669475544,2.802777864,4.177000392,2.341591345,3.977289676,3.149368237
YBR174C,0.330022111,0,0.282332746,0.309797021,0.323321155,0.271039436,0.270119879,0,0
YDR277C,56.63240313,50.00488909,49.47094706,44.18929468,46.82068069,52.46373493,46.93981729,44.03793616,42.61451071
YDL053C,76.09231542,87.5983313,87.22003642,87.32160197,90.22227488,87.70388479,98.21791586,89.47562917,84.0525107
YLR271W,11.19271593,9.966699498,9.682916753,10.38872729,12.93677,8.056186738,8.852326721,10.42469827,13.70586711
YNL169C,102.0401123,99.70602803,103.5852905,104.465123,97.53492805,93.49236479,101.645643,95.92828147,81.34260411
YNL249C,9.738895749,12.26522966,12.74243296,11.83089704,10.72600057,12.28501229,10.52405633,10.20432544,11.98230151
YKL063C,22.66195573,18.24799992,18.15349041,13.7308445,10.49540322,14.7201895,16.18786012,13.69417208,16.32912994
YDR367W,82.38747819,65.16904008,75.22730219,65.40114395,69.84665545,67.3295928,63.33641157,57.12810661,47.44774047
YKL066W,1.871366917,2.544501514,2.601540112,1.537096732,2.062540821,3.265933433,2.106081406,2.378069081,3.70815005
YIL152W,12.75183033,12.29936658,15.92484476,11.83275637,10.91334659,12.15805471,13.43645815,14.90077232,18.87839121
YDR446W,0.456506357,0.532039413,0.195269785,0.32139735,0,0.656106477,0.186823,0,0.226144063
YLR157C-B,0,0,0,0.018465502,0.077086441,0.01615535,0.016100539,0,0.038978513
YJL069C,65.17344734,60.47673722,57.89245619,54.90874352,56.62288589,60.63352734,45.26143232,39.70099789,34.9904697
YGL054C,184.336389,202.8366159,207.1399345,204.1398533,209.3908629,244.2716858,247.9284922,220.7096995,197.9347654
YJL184W,72.90197338,70.31524669,68.10231118,56.89743778,51.17189103,51.38498595,57.84060227,52.64146575,44.2779103
YLR405W,32.69462934,35.03838893,31.9084637,25.75219335,23.83899931,26.15690284,25.29918789,21.30626507,21.40885135
YDR530C,18.34949963,14.9987556,14.97201594,18.61889609,26.49777367,21.25481827,39.24009643,50.43056756,48.3397401
YMR171C,50.05708264,51.36992978,54.79066852,49.93357892,46.76687848,54.55669466,45.18131055,40.6658007,44.37406466
YPR115W,52.84942218,64.64008845,68.58228019,75.40331799,81.44311707,80.47278415,77.90386934,81.81001033,85.71047796
YKR058W,16.07617981,16.27714671,14.75944029,13.30318645,13.71930306,15.45715929,11.69108039,11.82706207,11.09939508
YKR037C,30.60908576,32.8596819,29.88398219,30.59760746,22.54791432,21.5884286,23.61889244,21.74393682,23.38130745
YLR295C,188.1355463,189.0171967,167.5863769,158.1389542,175.3576373,192.7409262,185.5102439,170.3082883,185.0245418
YJL094C,26.64805783,27.09442684,24.82675391,24.79227194,24.75127678,24.61298676,38.12101578,48.72748904,53.50873963
YKL141W,105.3656501,111.8568233,106.6507211,122.0849764,124.8594692,121.233757,119.1147087,121.8278529,135.0550556
YEL026W,581.1289883,543.2663785,514.4176932,543.9791112,567.4592573,578.9473684,531.4494889,466.1775996,366.9080298
YNL072W,21.33165674,18.84214989,18.05706031,16.86262441,5.169635541,6.177819783,5.237925892,5.443457403,7.563943128
YAL023C,202.4794986,226.3896573,213.1705146,199.6745791,151.1037658,151.8769897,136.3632473,150.4470029,158.3965012
YAL025C,109.484118,115.1718827,97.32500771,98.96802571,100.0882807,111.2858464,85.92395914,63.77281376,55.12900634
YDL107W,19.35024433,17.70573376,19.07498908,16.96571818,17.03274232,16.29525058,13.42611017,12.52045135,14.01364384
YNL214W,12.45599315,15.0546133,17.61209581,14.29100381,12.54205402,15.48680425,13.73507726,13.25818558,11.65529133
YGL076C,406.7092363,391.1851018,405.3142386,393.9659434,389.0995883,361.0232236,391.5603127,354.6905508,307.5755309
YER157W,28.22272252,29.19307267,29.19449728,26.77625246,22.20416434,24.87725041,23.27635915,25.00193748,26.29702835
YNL223W,11.94084047,11.82771896,10.33482442,11.93010792,10.26174285,10.43757527,9.601997215,14.08869104,15.49726861
YLR410W-A,0,0,0,0,0,0.064670504,0,0.061578478,0
YLR410W-A,0,0,0,0,0,0.064670504,0,0.061578478,0
YIL100W,0.58712149,0,0.753420529,1.102280619,1.725600725,1.687661985,0.961106426,2.525240931,4.0718744
YLR466C-A,0,0,0,0,0,0,0,0,0
YAL058W,26.73135333,25.73499575,29.98194029,32.89847145,31.64173477,31.71736554,26.09773602,24.28968785,25.19076901
YMR322C,0,0.225849363,0.124337282,0,0.142388279,0.119363791,0,0,0
YJR153W,2.292208878,3.413551801,7.353662124,8.69658771,20.49170741,15.68781253,43.38598281,36.3734138,28.95561086
YML067C,45.19611241,47.14796767,47.90777061,48.08878762,48.42401443,45.91751853,50.18315747,55.97275007,62.08332367
YPL173W,79.37382868,86.73652473,79.81701651,77.01491497,87.88035539,90.3480975,68.95588818,67.60668698,64.84383443
YKL152C,4951.220022,5148.42773,5715.042525,5885.410393,6267.771621,5708.083961,6464.291544,6374.677978,6244.731802
YOL112W,25.80156632,27.23792216,25.97193831,24.81268725,17.99660675,17.21705583,23.52857459,39.0382553,42.23477534
YDR464C-A,0,0,0,0,0,0,0,0.431049347,0
YGL119W,33.7390047,36.59299918,34.45960274,32.9640498,31.43497985,33.47706227,32.91262656,32.41491086,32.33574601
YNL236W,33.88076522,35.68667103,32.56250546,33.73397137,35.06773976,35.24754781,33.67759317,33.59000681,37.64076664
YGR132C,162.9452626,163.0831295,175.8668014,163.8930344,168.9302457,169.226597,166.0971206,172.2159517,169.6484019
YEL003W,93.09276204,90.60350308,92.63450866,97.27626459,88.80248647,98.38539309,89.62999056,80.07938971,77.66952588
YKR019C,9.201309503,10.89811829,10.07960004,10.11209681,8.409851069,10.5519013,10.05688339,10.00351878,10.3392037
YBR047W,3.146169048,4.27785264,4.87840984,2.953359077,4.045502268,5.813718761,1.931331508,2.921647563,3.11709767
YHR193C-A,0,2.152815452,1.422232336,0.780290892,1.085805804,0.910228695,0.226785139,0.216677212,0.549034249
YHR007C,454.1489833,451.5330275,441.7588831,413.7907436,385.6209984,405.3779536,372.6755065,364.5150387,368.113669
YFR009W,92.84203087,93.20947242,96.70109116,96.24232732,104.9848705,105.2334018,109.7971514,114.3063453,108.3075826
YFR038W,34.31302135,34.33139606,36.13947344,34.33726794,28.26465709,31.57011473,24.83921576,24.61811856,20.92675875
YKL009W,169.1600379,155.3605044,169.0640296,144.4072998,154.2861228,163.3802817,128.6600007,106.2615564,79.24342771
YMR044W,37.25341399,43.67122676,35.47341792,33.47066988,29.59600738,32.02671875,33.52288026,33.78919405,38.27619005
YLR157W-D,0,0,0,0,0,0,0,0,0
YJR121W,590.7748392,658.1797773,559.4058262,629.7925196,665.2887779,602.3425047,581.5672201,564.9380474,567.5912487
YAR015W,81.54989863,91.3673598,92.98874499,98.43935036,95.34319135,100.4625347,90.71799978,84.64872102,76.55566467
YLL030C,0,0,0,0.285267638,0,0,0,0,0
YHR072W-A,544.6302402,463.8779095,496.6553836,496.8827379,432.6257499,476.7891683,482.8822577,413.01385,380.3434758
YDR337W,80.00963972,72.83825787,80.81807686,87.09619039,82.75292173,83.4240475,73.87024873,67.18555652,71.62981711
YGL041C,4.083820414,3.966270833,3.493693883,2.87516053,4.000900203,1.257729798,1.253462691,1.596793638,1.011521227
YGR140W,27.33296023,28.3907601,26.84285961,22.03120975,12.02709634,14.76758841,9.575232066,9.007279237,10.15962052
YMR134W,27.61447289,30.489664,24.37010733,25.92214624,23.77884253,21.72420996,21.76946494,21.82209988,27.35930836
YNL132W,106.7978621,102.20617,95.50417254,97.06145896,101.2346074,100.9463722,85.24574373,67.02830936,55.5775073
YPL216W,7.706235786,8.762245238,9.433395937,7.851500195,6.107329409,7.075046953,5.76903551,6.736774854,7.138441064
YOR062C,24.42818756,19.97898211,17.48851697,16.53455118,16.37465204,18.05606885,14.5221273,17.69548484,23.94770229
YNL149C,143.5859185,129.9835658,142.4365075,118.5320036,111.9622095,117.7049718,116.4334727,115.6187373,115.6020544
YDR158W,443.7915937,467.3850657,453.1216664,446.6550089,424.7856406,427.4714405,427.567512,417.3013479,410.1160716
YBR296C,0.120216871,0.093405218,0.154267661,0.394973232,0.11777592,0.049365651,0.29518901,0.705080718,2.263014717
YLR159W,0,0,0,0,0,0,0,0,0
YGR033C,89.21429446,77.93970423,78.17200801,70.48808603,69.89402936,80.84514544,68.42035104,64.69457174,72.25412891
YOR339C,8.819314298,9.93593038,8.865248227,3.725473963,4.75213306,6.15663196,3.248335228,2.931135556,0.873782166
YML059C,34.83707907,40.80890471,33.8318562,36.02252624,34.6535601,32.69814595,27.8236877,25.65081505,27.01719198
YML022W,212.5916859,212.8006453,223.5995112,226.6899807,208.635753,188.2015041,186.2071147,172.7259904,158.6543196
YLR086W,32.91908528,33.37147216,30.49512078,24.18192856,19.0832411,20.49672052,17.07911637,18.27908507,17.70661253
YLR199C,45.25194018,39.0270658,38.22896342,38.86802712,45.66311263,46.36253833,49.81647536,54.05434098,54.69723734
YPL234C,166.9778272,151.5773827,168.6909582,164.0306243,144.8858382,135.5844603,146.2846782,145.0140749,153.796274
YFL001W,35.34864848,37.95374736,37.31682047,35.01359524,39.75292031,45.24480902,38.51282995,39.17615356,42.83045941
YMR021C,19.02170542,19.5344378,18.9615844,16.92436208,19.85083515,21.73506987,18.14136319,18.56161097,22.94288369
YJR014W,128.1427131,139.6859363,143.3909277,133.0203954,147.0037134,146.794231,151.7040377,133.6571199,140.5675069
YBL034C,25.17078136,28.15641777,25.75041271,20.88622726,16.18642107,17.50481429,13.84053574,13.88394662,13.79175
YCR037C,37.43434498,37.59898791,32.6008226,33.66580214,38.17639914,36.39518724,34.83308433,33.1050876,35.79164373
YKR039W,22.46778853,26.98687529,23.29088998,23.72723047,20.32702933,22.73583129,17.92054163,18.10788715,16.35441842
YDR525W,0,0,0,0,0.308580069,0,0,0,0.624130119
YIR007W,8.492530639,9.616910038,8.540627106,7.548027505,8.939674897,9.386187835,8.984606374,10.98630915,12.62108634
YDL050C,1.675907434,2.170223663,2.628510256,1.048800696,1.641878857,1.376383552,0.457237963,0,1.106947758
YOR032W-A,0,1.610305958,4.875886525,1.945525292,1.52284264,1.276595745,0.848176421,0.810372771,2.05338809
YNL171C,3.6607344,2.625498845,2.649938329,3.172052106,5.517545796,3.931544866,2.996275399,1.761679938,1.115971788
YDR003W-A,39.92185509,42.23753333,38.51296361,35.08324297,35.78264126,36.97244506,31.28519585,49.15375827,65.64109469
YKL079W,30.77246785,29.01820381,31.00586816,30.91113789,27.26171764,31.45048061,33.66872898,35.21213667,41.06776181
YGR038C-B,0,0,0,0,0,0,0,0,0
YLL015W,34.32822433,34.82858794,35.82856251,38.10801304,35.32361355,38.23330135,36.50838451,39.52277548,43.13914283
YBR176W,24.63625617,25.23613815,26.84147651,26.65245203,33.11939216,30.30440503,26.94632978,28.16434152,26.05044592
YKL150W,202.6888224,191.8888818,175.938076,191.2314232,166.5958541,185.9593214,170.3825761,180.1919191,197.1976228
YPR076W,1.108309551,1.291689271,0.474077445,0,0.271451451,0.455114347,0.226785139,0.216677212,0
YDL160C-A,24.40799897,20.62788624,21.97995428,28.53973052,17.20015103,21.10075611,24.18354257,28.12864165,37.33432892
YDR227W,21.30504864,22.32146385,18.72664064,17.13551471,16.53855925,18.31165306,14.92008081,13.95686177,16.32231946
YDL086C-A,3.342804613,4.45245887,3.268294277,3.362082878,0.701770802,2.941464849,2.149755905,3.547714898,2.838785378
YDR187C,0,0,0,0,0.195990044,0,0,0,0
YDR336W,25.57741284,21.6640738,19.43968626,21.53680011,19.14307838,26.14496935,19.85667256,16.73969178,17.40159399
YDR086C,390.099773,373.9636151,453.5197233,414.4290446,332.6760918,376.2968173,240.4334812,215.3180546,265.5828398
YDL142C,25.08478291,21.00399076,24.27265378,22.8616368,23.14386777,23.10173263,23.72103268,26.66326393,26.30074052
YNL159C,26.5924146,22.05137043,23.76988305,21.26868846,22.78130531,27.03033568,28.89070432,36.36885856,38.2795018
YBR255W,18.09990751,19.08568002,15.44186711,15.07688746,14.32232041,17.56033814,17.98915441,18.6261304,20.59299956
YKL172W,143.6077199,150.236651,128.5219151,121.4626468,135.5484251,133.3974561,115.1615998,95.56461444,81.14323942
YER150W,25.79056205,24.91280518,23.25636867,39.4775872,16.16170813,36.06526095,17.11566768,13.62734481,25.32205044
YMR057C,1.117271623,0.434044733,0.716866433,0.786600522,0,0.458794517,0.457237963,0,0.553473879
YDR327W,0,0,0,0,0.934259288,0.261062524,0,0,0
YFL047W,60.41682778,59.03453746,71.12046152,73.7738835,83.62375938,75.38107336,77.93412074,86.59347106,90.41037114
YKR003W,34.79894371,39.24073954,41.88928583,37.65299692,46.08503481,44.13391926,56.39806066,74.77585306,84.97304356
YKL067W,98.23204792,109.6824449,131.1518284,131.0380918,84.34544193,93.96778511,71.01867644,80.8614913,87.74782078
