,con20.9%,con2.8%,con1%,con0.5%,con0%
YKL086W,8.008257705,6.824624876,7.121354396,7.577031515,6.668937545
YKL087C,9.625917956,9.805111639,10.13762619,10.05834241,10.09472262
YKL088W,7.708750357,7.971693098,8.126487478,7.925153993,8.075700065
YKL089W,7.880188385,7.977666956,7.887432613,7.957874408,8.158514778
YKL090W,7.246093714,7.034890682,6.998378241,6.985385052,6.764323449
YKL091C,10.26969329,9.513033876,9.560741452,9.502121717,9.180124068
YKL092C,8.610813533,8.664210349,8.728384706,8.812487161,8.610753914
YKL093W,10.38300627,9.513668118,9.632350935,9.678066712,7.860063965
YKL094W,11.17845953,10.84264128,11.03684108,11.06467354,10.7185957
YKL095W,6.688404739,6.930109076,6.863506315,6.351080536,6.046668856
YKL096C-B,4.245092399,4.059193651,3.865018671,4.061568353,3.88190596
YKL096W,8.500108156,8.77794547,9.679978661,9.56603426,7.118985528
YKL096W-A,13.92179148,13.9398676,14.01909545,14.07578488,11.79037601
YKL098W,8.345210215,8.515890803,8.553247157,8.808836688,8.514199437
YKL099C,8.074652474,8.403120694,8.152794193,8.073937595,8.380958758
YKL100C,10.33143748,10.07732761,10.09985683,9.918335219,9.96339875
YKL101W,9.183579996,9.427242001,9.553692562,9.670427463,9.787224765
YKL103C,11.30943866,10.62125133,11.12683702,11.26115795,11.66490577
YKL104C,10.82100354,11.23339163,11.1313634,10.99131798,10.51813522
YKL105C,9.107646557,8.600826833,8.822039575,8.937364925,9.206180745
YKL106C-A,4.901257642,3.927197472,4.053698605,3.996766857,3.96139629
YKL106W,9.185336995,8.274915569,8.042789544,7.969746723,8.103228121
YKL107W,10.5684201,7.083511735,7.878967003,8.120965742,5.754302296
YKL108W,7.40390354,7.157548056,7.178042675,7.303315416,7.364454407
YKL109W,11.51554849,11.95655289,12.27009575,12.15980668,11.55267791
YKL110C,8.990094609,9.555563602,9.591317103,9.600297614,9.495408328
YKL112W,9.565071796,9.524585443,9.530986765,9.530630241,9.51484262
YKL113C,9.453833395,9.443224034,9.555871764,9.532670006,9.705419112
YKL114C,9.115713644,9.176928222,9.170947209,8.948983434,9.005013853
YKL116C,8.123508649,8.580441921,8.582990612,8.431609604,8.288727756
YKL117W,12.11568132,11.98527164,12.02855011,11.92090044,12.17304239
YKL119C,8.219702623,8.618604596,8.441732206,8.395268661,8.860406766
YKL120W,9.659518286,10.18454223,10.06852745,9.84812066,10.06289659
YKL121W,9.013679319,8.757140057,8.830771084,8.958964726,8.719086624
YKL122C,10.12018473,9.832332821,9.727170871,9.678562991,9.994081972
YKL124W,9.101765248,8.574959949,8.64221002,8.587011128,8.157972031
YKL125W,8.422421508,8.514916659,8.578390874,8.272715002,8.815944651
YKL126W,9.999569785,10.06890165,10.02274002,10.14161184,10.59479156
YKL127W,8.868312412,8.925536351,8.742680224,8.804115421,9.503516862
YKL128C,8.024791761,9.09812839,8.907063319,8.867976428,8.928832558
YKL129C,9.430835214,9.066025128,9.201839144,9.353683683,9.119949992
YKL130C,8.282931595,8.637523042,8.549796659,8.518904495,8.81048164
YKL132C,6.343638716,6.589941035,6.514889988,6.319767888,6.201822723
YKL133C,8.702868293,7.934322454,7.943061237,7.968512182,7.37336105
YKL134C,8.10925308,8.575729104,8.71893197,8.618072297,8.042817086
YKL135C,9.775027105,9.803643802,9.810441237,9.954921067,9.838106969
YKL137W,8.090754015,8.899714412,8.877557202,8.63218254,9.036859039
YKL138C,10.10288457,10.44697737,10.41569021,10.34748298,10.76291115
YKL138C-A,7.943826581,7.943033726,7.690101882,7.615944257,7.706460417
YKL139W,7.876006009,8.028811133,8.060272177,7.920559142,8.017330485
YKL140W,9.664614289,9.133857759,9.219391843,9.388120545,9.685476493
YKL141W,12.59314399,12.92740399,12.90831752,12.8371888,12.23374835
YKL142W,11.8011562,11.41681031,11.50040278,11.4322872,11.57614717
YKL143W,7.92907292,8.244308746,8.089754932,8.072941501,8.223790565
YKL144C,7.528190536,8.218675298,8.002892022,7.845737856,8.185243307
YKL145W,12.13965575,12.00778741,12.11561653,12.15667661,12.31771797
YKL146W,10.62600526,10.73472802,10.79375056,10.89455355,10.68701873
YKL148C,12.65874202,13.17721922,13.2530161,13.20806306,12.27656492
YKL149C,9.505143371,9.083935281,8.705906044,8.760028358,8.680347891
YKL150W,12.24471497,12.17027133,12.48462975,12.48270501,11.67197193
YKL151C,10.64553858,9.002118069,9.477040675,9.717448367,10.16961261
YKL152C,14.1236804,14.02596066,14.05539593,14.02790256,14.16969917
YKL154W,8.576932251,8.825737697,8.840060349,8.724057736,9.09474762
YKL155C,7.367836753,7.682339986,7.806712439,7.824541557,7.6528062
YKL156W,12.00536075,12.39653158,12.38728566,12.34252582,12.66292126
YKL157W,11.02772177,10.90078916,10.97358064,11.06718348,10.86882275
YKL159C,8.785580756,8.458644009,8.450857635,8.456361261,8.036645324
YKL160W,10.53471777,10.98006284,10.83530019,10.78420278,10.92739608
YKL161C,7.449316933,6.945548039,7.079105389,7.118316454,7.095943167
YKL162C,8.204023988,7.937260537,7.882546107,8.022438632,7.585047699
YKL163W,11.58094509,7.73877241,8.504361759,8.949408184,8.030711752
YKL164C,11.87906353,11.65135546,11.84039306,11.57436642,11.89129357
YKL165C,7.761935015,8.309666715,8.328745142,8.392250217,8.672442579
YKL166C,8.017076936,8.360754773,8.440510897,8.414003149,8.430607315
YKL167C,10.13173938,10.74738236,10.84559763,10.71883502,10.7173975
YKL168C,8.445602236,8.240753671,8.143385005,8.155399022,8.269807874
YKL170W,10.47576062,10.94177396,11.00798504,10.93359223,10.65381297
YKL171W,9.802487326,9.850248167,9.898518024,9.889206976,9.490583002
YKL172W,9.26325754,9.59398173,9.428777492,9.518862017,9.652077395
YKL173W,8.637041625,8.72699322,8.621064405,8.696672855,8.233260193
YKL174C,8.191803513,8.548279811,8.374120077,8.273173394,8.237787837
YKL175W,10.41857927,10.2264941,10.12692988,10.21395093,10.38846521
YKL176C,9.112965153,9.31024887,9.39709419,9.344036591,9.37598791
YKL178C,10.06819805,11.92088975,11.91753095,11.6387112,8.992894468
YKL179C,9.393368935,9.363724129,9.193565326,9.133142981,9.475993313
YKL180W,12.13656007,12.73176747,12.58632132,12.43244939,12.75586349
YKL181W,10.23600117,10.81606475,10.64467933,10.57976391,10.73969735
YKL182W,13.6241677,13.36921095,13.41205299,13.54893615,13.2634762
YKL183C-A,4.491801854,4.236247142,4.279051635,4.177207168,4.501499088
YKL183W,8.162824726,8.098823166,8.108290026,8.268671699,8.737544338
YKL184W,9.486869414,10.26655877,10.45243619,10.29946291,9.88555209
YKL185W,10.98116914,11.17237291,11.35005913,11.37547047,11.06457454
YKL186C,10.42827081,10.07672405,10.14682709,10.23608949,10.14579301
YKL187C,11.37446994,8.013161794,7.978783105,7.986751266,7.377324408
YKL188C,11.23497652,9.811376911,9.275331334,9.221654953,8.651272353
YKL189W,8.99607575,8.989101469,8.993063887,8.932104558,8.626164377
YKL190W,10.4708133,10.52452669,10.45805622,10.44762653,10.60272738
YKL191W,10.0836067,10.22650603,10.14252975,10.24410657,9.98979706
YKL192C,11.71641879,11.94021043,12.11220687,12.14471996,11.97259056
YKL193C,8.895512043,8.282592356,8.466726194,8.476945832,8.476051694
YKL194C,7.727286665,8.084585504,8.277187079,8.095912641,8.370278348
YKL195W,10.80256836,10.8378776,11.11818398,11.12601577,10.82735683
YKL196C,11.15870638,10.99785572,10.95491343,10.86854604,11.26450697
YKL197C,8.642919708,7.883683915,7.789885894,7.763786985,7.833754267
YKL198C,9.696414056,8.956562541,8.99945591,9.170408132,8.846967462
YKL201C,10.26566966,10.16022403,9.944636167,10.09051989,9.695446322
YKL203C,9.372484569,9.317645027,9.35557142,9.520613216,9.585966974
YKL204W,10.10740987,9.933587063,9.997554157,10.01650754,9.944039708
YKL205W,8.309653504,8.700262964,8.627116968,8.493306574,8.729830246
YKL206C,9.427537434,9.627970618,9.609238805,9.632096232,9.806842935
YKL207W,9.616340679,9.779928316,9.765548235,9.817328575,10.16930669
YKL208W,8.560774873,8.758602517,8.735374705,8.780356174,8.745940491
YKL209C,7.040237401,6.377042766,6.3055609,6.39823375,6.449819997
YKL210W,11.99258637,11.62145965,11.77861551,11.7755803,11.98692586
YKL211C,9.694155398,9.380565118,9.426486068,9.363708277,9.654320841
YKL212W,9.549366873,10.2549266,10.2038002,10.08642959,10.86402062
YKL213C,10.7534109,10.53134118,10.66941614,10.6765742,10.79952807
YKL214C,9.787490987,9.830994521,9.785616954,9.758054308,9.868271671
YKL215C,9.665684772,9.452111775,9.536774686,9.631133091,9.541544375
YKL216W,8.8942656,9.56232283,9.421603438,9.263343193,9.546770116
YKL217W,13.55674019,12.27681527,11.48414727,11.10379684,8.952308053
YKL218C,7.363526472,8.267502657,8.441202369,8.337320386,8.070455867
YKL219W,7.541511521,7.140913631,6.917099048,6.641144574,7.345462191
YKL220C,5.935954998,6.013567955,6.152869073,6.418506084,6.032918591
YKL221W,6.389584724,5.249526589,5.842446741,5.676086451,5.805703745
YKL222C,7.020833226,7.078498196,7.213713683,7.092712163,7.222630286
YKR001C,10.44521276,10.60492973,10.46899147,10.36981772,10.4981349
YKR002W,10.37007575,10.22939537,10.20842412,10.29773581,10.23059417
YKR003W,8.871041873,8.518503819,8.628379937,8.465276312,9.360740565
YKR004C,7.791938253,7.78232725,7.72258989,7.84942993,8.003325158
YKR005C,7.077580321,6.749533861,6.5824626,6.642013493,6.281961457
YKR006C,9.293286313,9.886920555,10.08313145,10.06265981,10.06994338
YKR007W,9.52748333,9.662647318,9.539235778,9.75940019,9.472045526
YKR008W,7.764505505,8.05654127,8.050118816,8.004391355,8.281733961
YKR009C,13.05795071,11.79424089,11.15486955,11.06299963,9.30934089
YKR010C,8.55904255,8.665044368,8.639553866,8.904944685,8.88473782
YKR011C,9.745626589,9.545643891,9.843404504,9.776651674,10.0002608
YKR013W,10.74952795,10.75566316,10.65963743,10.74144244,10.23558044
YKR014C,10.62942171,10.29402739,10.20030639,10.16404652,10.37425966
YKR015C,4.315318616,4.311752676,4.477037576,4.508313047,4.000509163
YKR016W,10.39906511,11.05155097,11.08573602,11.00325133,10.23125903
YKR017C,6.813138767,6.851403424,6.78329768,6.587560616,6.580657739
YKR018C,11.69773648,11.35630864,11.48520779,11.64684473,11.45807531
YKR019C,7.999788436,7.481640669,7.627285248,7.816536031,8.740102208
YKR020W,6.77134488,6.806892039,6.670784384,6.509704167,7.140294659
YKR021W,9.684133789,9.693440592,9.629415778,9.594969639,9.518425081
YKR022C,7.850188226,7.855098241,7.877086297,7.953546142,7.965769769
YKR023W,7.864507195,7.748698685,7.72544105,7.737103161,7.884518311
YKR024C,8.389941316,8.72649895,8.64415784,8.603321329,8.770381976
YKR025W,8.410005674,8.543443115,8.368338239,8.495626482,8.618305793
YKR026C,8.877788395,9.332179767,9.124692046,9.157534737,9.233503857
YKR027W,8.177162972,8.486558102,8.602401034,8.849519711,9.101204206
YKR028W,8.970369351,9.079604271,9.101303288,9.190782651,9.246196618
YKR029C,8.912192537,8.4269413,8.479871683,8.464133668,8.574939677
YKR030W,9.071235938,9.227163517,9.386278731,9.041009277,9.491936926
YKR031C,9.966862382,9.875329398,9.942745418,9.929768785,9.76773865
YKR034W,6.404840941,8.005440203,8.365192771,8.063660558,7.353057217
YKR035W-A,9.496932785,9.731420308,9.78776523,9.762958789,9.798839226
YKR036C,8.273539907,8.126338641,8.065557712,8.337609837,8.213492809
YKR037C,8.580363239,8.748880064,8.687921526,8.530068463,8.82218409
YKR038C,9.830696025,9.956210192,9.957604192,9.979062178,9.923329858
YKR039W,11.21834804,11.94138752,11.76858761,11.09293185,8.936634262
YKR041W,6.572805927,5.898407325,5.77419093,5.864679956,5.828728802
YKR042W,12.88723361,13.40415558,13.448757,13.39551809,13.06253942
YKR043C,10.3705673,10.64556908,10.53110714,10.46159793,10.55079778
YKR044W,8.04827535,7.877056213,7.856799154,8.095628152,7.880782702
YKR045C,7.537603291,7.779635694,7.781481738,7.843368833,7.850382711
YKR046C,13.47058442,13.2874201,13.36216874,13.21903412,11.17643737
YKR048C,11.01024777,10.96956516,10.9780784,11.05316996,10.963134
YKR049C,11.08201446,9.542625498,9.741222082,9.937665794,9.774348579
YKR050W,8.448280447,7.974451814,7.728010196,7.778015225,7.602782979
YKR051W,9.063028388,8.664812727,8.8448606,8.79807259,8.914503101
YKR052C,7.697628656,7.991818204,7.909038176,7.66407413,7.910393515
YKR053C,6.825953743,6.905643641,7.00826879,7.193399104,10.58341159
YKR054C,9.357418817,9.502727965,9.575703359,9.762452431,9.94537702
YKR055W,8.975150296,8.937479237,8.95992767,8.748429826,8.7250039
YKR056W,9.053555134,9.393318392,9.342069261,9.424830698,9.570711183
YKR057W,12.8424346,13.20531595,13.09055058,12.99776705,13.31519306
YKR058W,9.643573597,9.062693388,9.056861177,9.145875224,8.629506975
YKR060W,8.104807048,8.529435036,8.252483878,8.074604016,8.294657316
YKR061W,7.674668828,8.252307855,8.250256869,8.422385671,6.862319438
YKR062W,8.297626386,8.578298524,8.371076011,8.511455455,8.634334979
YKR063C,7.295451062,7.443915973,7.338779275,7.452321542,7.488596237
YKR064W,7.785079909,7.937348949,7.94509994,8.009572156,8.209526812
YKR065C,10.13405314,10.23820961,10.18777376,9.991556992,10.02243399
YKR066C,11.37759184,11.11257886,11.17932611,11.12507939,11.08723871
YKR067W,11.15520131,10.57378339,10.51075353,10.36528711,10.16581312
YKR068C,10.06747715,10.25539036,10.32457786,10.17880826,10.54136019
YKR069W,10.44394632,10.64774358,10.87262717,10.99469241,10.45235504
YKR070W,9.097111807,9.339136931,9.25228415,9.160748,9.435422434
YKR071C,9.578509981,9.750699295,9.601263736,9.535866157,8.931213757
YKR072C,9.569007827,9.549412445,9.512967823,9.618962765,9.530148149
YKR074W,9.745378677,10.1363761,10.09335267,9.890033407,10.10464715
YKR075C,10.03673455,9.843625062,9.810530132,9.544778574,8.825664031
YKR076W,11.84646379,10.31525554,10.642413,10.7163792,9.832027787
YKR077W,9.611448299,9.793789822,9.96787401,10.03229253,9.356836757
YKR078W,7.185321648,7.015552565,6.90865788,7.087993099,7.262218434
YKR079C,7.377445477,7.843482415,7.673706314,7.51235611,7.657785514
YKR080W,10.22122471,10.79400407,10.5214855,10.39818647,10.54660535
YKR081C,9.839933169,10.18588143,9.958057311,9.899525568,10.2535067
YKR082W,8.858125784,9.332236884,9.260708412,9.210593228,9.300938546
YKR083C,6.946023538,7.145100785,7.060609267,7.031817833,7.217973151
YKR084C,8.443126853,8.690462233,8.630580401,8.807749034,8.814892927
YKR085C,9.092053138,9.779041462,9.817929468,9.824414667,9.791905535
YKR086W,8.543515495,8.551326479,8.717861273,8.683446455,8.578800185
YKR087C,8.589241788,8.917927795,8.753601251,8.528601539,7.830644037
YKR088C,9.706064266,9.796299905,9.679426628,9.601441582,10.1630203
YKR089C,9.042958979,9.034485832,9.062733576,9.218581187,8.446780277
YKR090W,8.123857532,8.366588003,8.324986797,8.450117184,8.633799497
YKR091W,10.05710832,9.434017356,9.460265752,9.598098038,9.641853707
YKR092C,8.26320945,8.879896078,8.717623963,8.59232541,9.174339717
YKR093W,6.978680948,8.730278599,10.1068438,10.22466264,10.07634195
YKR094C,11.39383011,12.19790092,12.00792786,11.70501306,12.23561955
YKR095W,9.7452211,9.52671035,9.676161166,9.890026839,9.816608086
YKR095W-A,9.68100106,9.550227357,9.34413935,9.326914302,9.439708792
YKR096W,9.861997208,9.44228221,9.44802231,9.595293608,9.570677282
YKR097W,8.910446456,9.969841869,7.889982433,8.078907292,9.784373686
YKR098C,7.235807732,7.311527208,7.621808003,7.842043236,8.386799
YKR099W,8.333800493,8.173115585,8.207314252,8.577821446,8.582545887
YKR100C,9.408947888,9.367764633,9.424992238,9.448557679,9.357902268
YKR101W,8.047855879,7.736266267,7.861267523,8.012569314,7.973737718
YKR102W,7.290182131,6.849816886,7.156915894,7.165539451,6.905337618
YKR103W,5.24557721,5.050267595,5.120304796,5.0527602,4.991645914
YKR104W,6.385477108,6.499866546,6.627770949,6.623891829,6.352661038
YLL001W,9.721930134,10.30631539,10.38549382,10.30102958,9.861758121
YLL002W,7.90188964,8.006476536,7.795039404,7.772211083,8.176153383
YLL003W,7.856210441,7.645004391,7.680136939,7.761093016,7.872366684
YLL004W,7.858625915,8.161414584,8.095186115,8.049056282,8.519502087
YLL005C,6.230796003,5.181391329,5.226432523,5.266422503,5.424222712
YLL006W,7.968894622,7.883238366,7.749763599,7.543328216,7.896170729
YLL006W-A,4.074068843,4.020981349,4.097057758,3.982272895,4.004556853
YLL007C,7.049348498,7.251616887,7.370001957,7.250840837,6.998743458
YLL008W,8.08905922,8.753115275,8.615933852,8.434765983,8.614032919
YLL009C,9.977515971,10.64465338,11.06329229,11.11799306,10.99824526
YLL010C,7.175070965,7.173156035,7.55053299,7.331944658,7.076315351
YLL011W,8.44196619,9.154739462,8.990257526,8.748564153,8.86107938
YLL012W,9.938707711,9.945665767,10.14664885,10.29041423,10.37519701
YLL013C,4.036919403,4.002596203,4.074228607,4.147717898,4.08421469
YLL014W,8.971897119,9.705601113,9.699639271,9.3753001,9.967572998
YLL015W,10.16075271,9.328598704,9.308593537,9.471986678,8.816358483
YLL018C,11.93806224,11.70176342,11.91058106,11.96978198,11.86509329
YLL018C-A,8.957905427,9.723786818,9.586778544,9.742757264,8.803427359
YLL019C,10.4676223,10.01728521,10.13503076,10.19746295,9.594618356
YLL021W,9.325032786,9.38356831,9.354614388,9.476539477,9.517232107
YLL022C,8.889113594,8.668790321,8.772357202,9.002349336,8.646808194
YLL023C,10.93394418,10.21224331,10.32708474,10.17655913,10.0196583
YLL024C,12.91647305,12.43262905,12.62736632,12.67254817,12.93019155
YLL025W,9.771704498,8.981061365,9.148603773,8.995174452,9.707339863
YLL026W,13.3475091,12.17731941,12.72624511,12.88179103,12.29486922
YLL027W,11.03094566,10.57050171,10.49370154,10.52717346,10.38175202
YLL028W,10.18979251,10.3042722,11.00051068,11.37245279,11.31895414
YLL029W,10.55793272,10.70600207,10.65956621,10.7369234,10.67077827
YLL031C,9.853374654,9.77018358,9.734572138,9.800604191,9.765471855
YLL032C,7.706734492,7.465677334,7.312608878,7.504873559,7.742292561
YLL033W,6.187367154,6.439212381,6.286076935,6.146629476,6.82626879
YLL034C,7.988205088,8.350177331,8.174912658,8.102360628,8.459595581
YLL035W,6.944413649,7.160099517,6.972438784,7.101874983,7.108650275
YLL036C,9.172922485,9.090714055,9.160912378,9.239930827,9.155207418
YLL038C,6.340159015,6.591411135,6.540960364,6.513640735,6.825576725
YLL039C,11.97872256,11.78016126,12.03170695,11.89091414,11.90615472
YLL040C,10.50402612,10.1848519,10.36354695,10.63101802,10.30374286
YLL041C,12.93685584,13.25952147,13.33100107,13.26733315,12.50597706
YLL042C,7.744182541,8.021602682,8.02369456,7.926516252,8.436772474
YLL043W,10.1633913,10.33451232,10.11075962,10.04885337,10.41439916
YLL045C,12.08156466,12.38541104,12.12858214,12.06174884,12.37245321
YLL046C,4.397899979,4.09834823,4.205860862,4.212129547,4.217410286
YLL048C,10.46038399,10.44556711,10.52451183,10.68454746,10.39340031
YLL049W,8.291732125,8.181375986,8.202193736,8.034528932,8.446339578
YLL050C,12.49689269,12.48254028,12.50666441,12.4029829,12.79093474
YLL051C,8.409216206,9.293716715,9.121604963,9.343925651,9.463231385
YLL052C,9.004968736,9.110963245,8.835714494,8.48123989,6.673918204
YLL053C,10.509437,10.36967521,10.14519709,9.98717502,8.180881773
YLL054C,5.853700137,6.001398572,6.482862866,6.189056117,5.853941752
YLL055W,8.951339082,8.672685157,9.551295377,9.097810847,8.928830156
YLL056C,8.726619496,7.169162589,7.391368371,7.67358009,7.139631228
YLL057C,5.339722527,5.006374179,5.213088237,5.220755981,5.161667764
YLL058W,8.269728827,7.725571178,7.926242467,7.891875297,8.630008563
YLL060C,8.315633239,7.441981533,7.575144738,7.750152912,7.78507264
YLL061W,9.600666507,10.05284708,9.676698197,9.376377923,9.380897705
YLL062C,8.664716908,9.756020671,9.534762043,9.178385594,9.431097414
